-5.035400390625e-05,-2.1455184273097826e-05,1.0508661684782609e-05,-1.5762992527173912e-05,-7.706351902173912e-05,-3.721817680027174e-05,-1.1384383491847825e-05,4.816469938858695e-06
-2.364448879076087e-05,-4.378609035326087e-06,-4.378609035326087e-06,-2.627165421195652e-05,-0.00010771378226902174,-8.144212805706522e-05,-2.320662788722826e-05,-2.1893045176630435e-06
8.757218070652174e-07,7.005774456521739e-06,-2.364448879076087e-05,-2.933668053668478e-05,-0.00013048254925271738,-0.00011778458305027173,-2.8460958729619564e-05,-5.6921917459239125e-06
2.5395932404891303e-05,1.1384383491847825e-05,-3.7656037703804346e-05,-2.627165421195652e-05,-0.00013748832370923914,-0.00013967762822690217,-2.8460958729619564e-05,-9.195078974184782e-06
4.509967306385869e-05,1.313582710597826e-05,-4.597539487092391e-05,-2.2330906080163042e-05,-0.00010552447775135868,-0.00012347677479619565,-2.583379330842391e-05,-1.2260105298913043e-05
5.254330842391304e-05,1.2260105298913043e-05,-5.341903023097826e-05,-1.926587975543478e-05,-6.480341372282608e-05,-9.282651154891303e-05,-2.2330906080163042e-05,-1.0508661684782609e-05
5.5170473845108694e-05,6.130052649456522e-06,-5.648405655570652e-05,-1.4011548913043478e-05,-4.685111667798913e-05,-7.706351902173912e-05,-1.5325131623641304e-05,-8.319357167119564e-06
5.56083347486413e-05,-5.254330842391304e-06,-4.597539487092391e-05,-3.065026324728261e-06,-1.2697966202445651e-05,-4.4661812160326084e-05,-4.816469938858695e-06,-7.443635360054348e-06
4.1596785835597826e-05,-1.4887270720108696e-05,-2.1455184273097826e-05,1.1384383491847825e-05,5.604619565217391e-05,2.1017323369565217e-05,6.130052649456522e-06,-3.5028872282608694e-06
1.5762992527173912e-05,-1.4449409816576086e-05,7.005774456521739e-06,2.057946246603261e-05,0.00010902736497961956,7.793924082880434e-05,1.926587975543478e-05,2.1893045176630435e-06
-7.005774456521739e-06,-1.0070800781249999e-05,3.196384595788043e-05,2.4958071501358695e-05,0.0001322339928668478,0.00010990308678668478,3.1088124150815216e-05,7.443635360054348e-06
-2.8460958729619564e-05,-8.319357167119564e-06,5.254330842391304e-05,3.4153150475543474e-05,0.0001663871433423913,0.00014712126358695652,3.634245499320652e-05,1.313582710597826e-05
-5.0791864809782605e-05,-7.881496263586956e-06,6.56791355298913e-05,4.334822944972826e-05,0.00018390157948369563,0.00017339291779891304,3.634245499320652e-05,2.057946246603261e-05
-6.524127462635869e-05,-9.195078974184782e-06,6.217624830163043e-05,3.5466733186141305e-05,0.00012435249660326086,0.0001366126019021739,2.8023097826086955e-05,2.057946246603261e-05
-6.436555281929347e-05,-1.1822244395380435e-05,4.1596785835597826e-05,1.313582710597826e-05,1.2697966202445651e-05,4.4661812160326084e-05,1.0070800781249999e-05,1.0946522588315217e-05
-4.509967306385869e-05,-5.254330842391304e-06,1.313582710597826e-05,-4.816469938858695e-06,-7.881496263586956e-05,-4.378609035326087e-05,-6.130052649456522e-06,3.065026324728261e-06
-1.313582710597826e-05,7.443635360054348e-06,-1.1384383491847825e-05,-1.0946522588315217e-05,-0.00012741752292798914,-9.851870329483695e-05,-1.620085343070652e-05,0.0
1.2260105298913043e-05,1.0070800781249999e-05,-2.8898819633152172e-05,-1.4887270720108696e-05,-0.00014493195906929346,-0.00012741752292798914,-2.714737601902174e-05,-6.56791355298913e-06
2.4958071501358695e-05,1.7514436141304347e-06,-3.896962041440217e-05,-2.276876698369565e-05,-0.00013880190641983695,-0.00013529901919157608,-3.50288722826087e-05,-1.620085343070652e-05
3.678031589673913e-05,-4.378609035326087e-07,-4.55375339673913e-05,-2.4958071501358695e-05,-0.0001112166694972826,-0.000120849609375,-3.1088124150815216e-05,-1.751443614130435e-05
4.8602560292119564e-05,8.757218070652174e-06,-4.947828209918478e-05,-1.751443614130435e-05,-6.961988366168479e-05,-8.932362432065217e-05,-2.1455184273097826e-05,-1.1384383491847825e-05
5.429475203804348e-05,1.4449409816576086e-05,-4.4661812160326084e-05,-8.757218070652174e-06,-2.4082349694293478e-05,-4.772683848505435e-05,-1.1384383491847825e-05,-6.56791355298913e-06
5.1229725713315214e-05,7.881496263586956e-06,-2.4520210597826086e-05,-1.313582710597826e-06,2.276876698369565e-05,-1.7514436141304347e-06,1.7514436141304347e-06,-4.378609035326087e-06
3.634245499320652e-05,3.5028872282608694e-06,3.940748131793478e-06,9.63293987771739e-06,7.049560546875e-05,4.334822944972826e-05,1.970374065896739e-05,1.7514436141304347e-06
1.620085343070652e-05,8.757218070652174e-06,3.240170686141304e-05,2.4520210597826086e-05,0.00011034094769021739,8.801004161005434e-05,3.4153150475543474e-05,1.2697966202445651e-05
1.313582710597826e-06,1.4887270720108696e-05,5.954908288043478e-05,3.196384595788043e-05,0.0001401154891304348,0.00013092041015625,3.853175951086956e-05,2.1017323369565217e-05
-1.4887270720108696e-05,1.5762992527173912e-05,8.494501528532609e-05,3.065026324728261e-05,0.00016507356063179347,0.00016463569972826087,3.896962041440217e-05,2.4082349694293478e-05
-4.509967306385869e-05,9.63293987771739e-06,9.54536769701087e-05,3.1088124150815216e-05,0.00016507356063179347,0.00017295505689538042,4.2034646739130435e-05,2.276876698369565e-05
-6.786844004755434e-05,-5.254330842391304e-06,8.363143257472826e-05,3.065026324728261e-05,0.00010902736497961956,0.00013529901919157608,3.853175951086956e-05,1.7076575237771737e-05
-5.911122197690217e-05,-1.663871433423913e-05,5.648405655570652e-05,1.751443614130435e-05,1.4011548913043478e-05,6.04248046875e-05,2.1017323369565217e-05,1.1822244395380435e-05
-3.283956776494565e-05,-1.2697966202445651e-05,2.627165421195652e-05,-8.757218070652174e-07,-6.04248046875e-05,-1.4887270720108696e-05,1.313582710597826e-06,8.319357167119564e-06
-1.620085343070652e-05,-6.56791355298913e-06,-5.6921917459239125e-06,-1.313582710597826e-05,-0.00010333517323369564,-7.969068444293477e-05,-1.357368800951087e-05,0.0
-2.627165421195652e-06,-1.2697966202445651e-05,-4.2034646739130435e-05,-2.4958071501358695e-05,-0.0001401154891304348,-0.0001366126019021739,-3.021240234375e-05,-1.313582710597826e-05
2.364448879076087e-05,-2.364448879076087e-05,-7.312277088994565e-05,-3.678031589673913e-05,-0.00015500275985054347,-0.00016113281249999998,-4.247250764266304e-05,-2.276876698369565e-05
4.8164699388586956e-05,-2.670951511548913e-05,-8.801004161005434e-05,-3.3715289572010865e-05,-0.000120849609375,-0.0001409912109375,-4.1596785835597826e-05,-2.4520210597826086e-05
4.8164699388586956e-05,-2.057946246603261e-05,-8.976148522418478e-05,-2.2330906080163042e-05,-7.487421450407608e-05,-0.00011034094769021739,-3.283956776494565e-05,-2.1893045176630434e-05
3.940748131793478e-05,-5.6921917459239125e-06,-7.618779721467391e-05,-1.5325131623641304e-05,-5.166758661684782e-05,-8.888576341711956e-05,-2.320662788722826e-05,-1.620085343070652e-05
4.378609035326087e-05,1.8828018851902173e-05,-3.896962041440217e-05,-7.881496263586956e-06,-1.357368800951087e-05,-4.597539487092391e-05,-7.443635360054348e-06,-7.005774456521739e-06
4.685111667798913e-05,4.55375339673913e-05,1.0946522588315217e-05,3.940748131793478e-06,5.867336107336956e-05,2.7585236922554347e-05,1.2260105298913043e-05,7.443635360054348e-06
3.021240234375e-05,6.086266559103261e-05,5.1229725713315214e-05,1.620085343070652e-05,0.00011559527853260869,9.151292883831521e-05,2.4520210597826086e-05,2.4520210597826086e-05
3.5028872282608694e-06,6.348983101222826e-05,7.750137992527173e-05,3.065026324728261e-05,0.0001401154891304348,0.00012697966202445651,3.065026324728261e-05,3.3715289572010865e-05
-1.8828018851902173e-05,5.254330842391304e-05,9.58915378736413e-05,4.4661812160326084e-05,0.00016594928243885868,0.00015806778617527174,4.0283203124999995e-05,3.1088124150815216e-05
-4.334822944972826e-05,2.276876698369565e-05,9.501581606657609e-05,4.4661812160326084e-05,0.00017251719599184782,0.00017602008322010869,4.641325577445652e-05,2.276876698369565e-05
-6.699271824048912e-05,-1.8828018851902173e-05,5.954908288043478e-05,3.021240234375e-05,0.00011209239130434782,0.0001366126019021739,3.5466733186141305e-05,1.2260105298913043e-05
-7.268490998641304e-05,-5.210544752038043e-05,3.940748131793478e-06,1.4449409816576086e-05,3.940748131793478e-06,4.2034646739130435e-05,7.443635360054348e-06,-3.065026324728261e-06
-5.166758661684782e-05,-6.480341372282608e-05,-3.984534222146739e-05,0.0,-9.195078974184782e-05,-5.166758661684782e-05,-2.1893045176630434e-05,-2.057946246603261e-05
-2.0141601562499998e-05,-6.524127462635869e-05,-6.348983101222826e-05,-1.8390157948369565e-05,-0.0001462455417798913,-0.00011384383491847825,-3.896962041440217e-05,-3.283956776494565e-05
2.627165421195652e-06,-6.524127462635869e-05,-8.144212805706522e-05,-3.327742866847826e-05,-0.00016375997792119566,-0.0001475591244904891,-4.4661812160326084e-05,-3.853175951086956e-05
1.8390157948369565e-05,-6.261410920516304e-05,-9.54536769701087e-05,-3.590459408967391e-05,-0.00015412703804347825,-0.00015500275985054347,-4.55375339673913e-05,-3.8093898607336954e-05
3.721817680027174e-05,-4.772683848505435e-05,-9.370223335597826e-05,-3.240170686141304e-05,-0.00011953602666440217,-0.00013442329738451087,-4.072106402853261e-05,-3.240170686141304e-05
5.604619565217391e-05,-2.8023097826086955e-05,-7.706351902173912e-05,-2.7585236922554347e-05,-7.268490998641304e-05,-9.895656419836956e-05,-2.8898819633152172e-05,-2.2330906080163042e-05
5.867336107336956e-05,-1.5762992527173912e-05,-5.823550016983695e-05,-1.7076575237771737e-05,-2.977454144021739e-05,-5.998694378396739e-05,-1.4449409816576086e-05,-1.2260105298913043e-05
4.728897758152174e-05,-7.881496263586956e-06,-3.984534222146739e-05,0.0,1.2260105298913043e-05,-1.620085343070652e-05,-2.1893045176630435e-06,-2.627165421195652e-06
3.5466733186141305e-05,5.254330842391304e-06,-1.5325131623641304e-05,1.357368800951087e-05,5.954908288043478e-05,3.021240234375e-05,1.0070800781249999e-05,8.757218070652174e-06
2.057946246603261e-05,1.751443614130435e-05,1.7076575237771737e-05,2.276876698369565e-05,0.00010158372961956521,7.356063179347826e-05,2.4520210597826086e-05,2.057946246603261e-05
-2.1893045176630435e-06,1.8828018851902173e-05,4.8164699388586956e-05,2.977454144021739e-05,0.00013748832370923914,0.00011734672214673912,3.8093898607336954e-05,2.627165421195652e-05
-2.670951511548913e-05,1.2260105298913043e-05,6.874416185461957e-05,3.50288722826087e-05,0.00017032789147418477,0.00016288425611413044,4.728897758152174e-05,2.583379330842391e-05
-4.947828209918478e-05,6.130052649456522e-06,7.750137992527173e-05,3.8093898607336954e-05,0.00016945216966711955,0.00017996083135190217,4.641325577445652e-05,2.4520210597826086e-05
-6.699271824048912e-05,2.1893045176630435e-06,7.399849269701087e-05,3.3715289572010865e-05,0.00010289731233016304,0.00013354757557744565,3.4153150475543474e-05,2.4520210597826086e-05
-6.480341372282608e-05,2.1893045176630435e-06,5.5170473845108694e-05,1.751443614130435e-05,4.816469938858695e-06,4.8602560292119564e-05,1.7076575237771737e-05,2.1455184273097826e-05
-4.291036854619565e-05,8.757218070652174e-06,2.5395932404891303e-05,2.627165421195652e-06,-6.086266559103261e-05,-2.057946246603261e-05,4.816469938858695e-06,1.1384383491847825e-05
-1.663871433423913e-05,1.313582710597826e-05,-2.1893045176630435e-06,-2.627165421195652e-06,-9.195078974184782e-05,-6.392769191576087e-05,-3.940748131793478e-06,1.313582710597826e-06
9.195078974184782e-06,1.313582710597826e-05,-2.1893045176630434e-05,-7.881496263586956e-06,-0.00011866030485733696,-9.720512058423913e-05,-1.620085343070652e-05,-1.7514436141304347e-06
3.4153150475543474e-05,1.751443614130435e-05,-3.021240234375e-05,-1.7076575237771737e-05,-0.00012479035750679349,-0.00011384383491847825,-2.4520210597826086e-05,-4.378609035326087e-06
4.947828209918478e-05,2.4520210597826086e-05,-2.8023097826086955e-05,-2.4520210597826086e-05,-9.195078974184782e-05,-0.00010289731233016304,-1.7076575237771737e-05,-7.881496263586956e-06
5.254330842391304e-05,2.276876698369565e-05,-2.4082349694293478e-05,-2.714737601902174e-05,-5.7797639266304343e-05,-7.750137992527173e-05,-5.6921917459239125e-06,-5.254330842391304e-06
5.385689113451087e-05,1.4449409816576086e-05,-2.2330906080163042e-05,-2.4082349694293478e-05,-4.072106402853261e-05,-5.56083347486413e-05,-5.6921917459239125e-06,-2.1893045176630435e-06
5.5170473845108694e-05,8.757218070652174e-06,-1.4887270720108696e-05,-1.1822244395380435e-05,3.5028872282608694e-06,-2.1893045176630434e-05,-1.313582710597826e-06,-7.005774456521739e-06
4.247250764266304e-05,4.378609035326087e-06,4.378609035326087e-07,3.5028872282608694e-06,8.012854534646738e-05,3.7656037703804346e-05,1.5762992527173912e-05,-8.757218070652174e-06
1.2260105298913043e-05,-3.940748131793478e-06,1.4887270720108696e-05,1.5325131623641304e-05,0.00012391463569972824,9.195078974184782e-05,2.670951511548913e-05,0.0
-1.5325131623641304e-05,-1.7952297044836957e-05,2.5395932404891303e-05,2.2330906080163042e-05,0.0001322339928668478,0.00011559527853260869,2.4082349694293478e-05,3.5028872282608694e-06
-3.50288722826087e-05,-3.1525985054347824e-05,3.940748131793478e-05,2.583379330842391e-05,0.00015587848165760868,0.00013923976732336957,2.364448879076087e-05,-2.627165421195652e-06
-5.7359778362771735e-05,-3.590459408967391e-05,5.298116932744565e-05,2.8898819633152172e-05,0.00016594928243885868,0.0001615706734035326,2.714737601902174e-05,-2.627165421195652e-06
-7.399849269701087e-05,-2.714737601902174e-05,5.1229725713315214e-05,3.021240234375e-05,0.0001007080078125,0.00012873110563858695,2.4082349694293478e-05,7.005774456521739e-06
-6.874416185461957e-05,-1.0508661684782609e-05,3.283956776494565e-05,2.4958071501358695e-05,-8.319357167119564e-06,3.853175951086956e-05,1.0508661684782609e-05,1.4449409816576086e-05
-4.8164699388586956e-05,7.005774456521739e-06,1.1822244395380435e-05,1.1384383491847825e-05,-9.019934612771738e-05,-4.772683848505435e-05,-9.195078974184782e-06,1.357368800951087e-05
-2.0141601562499998e-05,2.670951511548913e-05,-4.816469938858695e-06,-7.005774456521739e-06,-0.00012654180112092392,-9.851870329483695e-05,-2.5395932404891303e-05,9.195078974184782e-06
1.1384383491847825e-05,4.728897758152174e-05,-1.663871433423913e-05,-1.7952297044836957e-05,-0.00013792618461277173,-0.00012172533118206522,-3.065026324728261e-05,7.005774456521739e-06
4.0283203124999995e-05,6.305197010869565e-05,-1.926587975543478e-05,-1.4011548913043478e-05,-0.00013179613196331522,-0.00012391463569972824,-2.627165421195652e-05,8.757218070652174e-06
5.648405655570652e-05,7.049560546875e-05,-1.1384383491847825e-05,-8.319357167119564e-06,-0.0001007080078125,-0.00010245945142663043,-1.5325131623641304e-05,1.2697966202445651e-05
5.998694378396739e-05,6.743057914402173e-05,-1.313582710597826e-06,-9.195078974184782e-06,-4.947828209918478e-05,-6.436555281929347e-05,-1.313582710597826e-06,1.4449409816576086e-05
5.385689113451087e-05,4.8164699388586956e-05,-2.1893045176630435e-06,-7.881496263586956e-06,-1.313582710597826e-06,-2.364448879076087e-05,7.881496263586956e-06,1.0508661684782609e-05
4.334822944972826e-05,1.7076575237771737e-05,-1.0070800781249999e-05,-2.1893045176630435e-06,3.5466733186141305e-05,1.5762992527173912e-05,9.63293987771739e-06,4.378609035326087e-07
2.977454144021739e-05,-1.313582710597826e-05,-7.005774456521739e-06,2.1893045176630435e-06,6.830630095108695e-05,5.341903023097826e-05,9.63293987771739e-06,-7.881496263586956e-06
1.2260105298913043e-05,-3.3715289572010865e-05,6.56791355298913e-06,7.881496263586956e-06,9.808084239130435e-05,7.969068444293477e-05,1.1822244395380435e-05,-8.319357167119564e-06
-7.881496263586956e-06,-4.641325577445652e-05,1.5325131623641304e-05,1.5325131623641304e-05,0.0001261039402173913,0.0001007080078125,1.7076575237771737e-05,-2.627165421195652e-06
-3.240170686141304e-05,-5.1229725713315214e-05,2.1893045176630434e-05,2.1017323369565217e-05,0.00015325131623641303,0.0001322339928668478,2.670951511548913e-05,0.0
-5.648405655570652e-05,-4.597539487092391e-05,3.678031589673913e-05,2.057946246603261e-05,0.0001462455417798913,0.0001501862899116848,2.8898819633152172e-05,-1.313582710597826e-06
-6.874416185461957e-05,-3.283956776494565e-05,4.247250764266304e-05,1.1822244395380435e-05,7.531207540760869e-05,0.00010858950407608696,1.313582710597826e-05,8.757218070652174e-07
-5.998694378396739e-05,-1.620085343070652e-05,2.714737601902174e-05,0.0,-2.2330906080163042e-05,1.970374065896739e-05,-7.005774456521739e-06,4.378609035326087e-06
-3.5466733186141305e-05,0.0,4.816469938858695e-06,-1.2260105298913043e-05,-8.932362432065217e-05,-5.648405655570652e-05,-1.7076575237771737e-05,0.0
-7.443635360054348e-06,7.443635360054348e-06,-1.663871433423913e-05,-2.057946246603261e-05,-0.0001221631920855978,-9.939442510190217e-05,-2.2330906080163042e-05,-7.005774456521739e-06
1.7952297044836957e-05,-2.1893045176630435e-06,-4.291036854619565e-05,-2.2330906080163042e-05,-0.00014361837635869565,-0.00012741752292798914,-3.1525985054347824e-05,-1.0946522588315217e-05
3.984534222146739e-05,-1.620085343070652e-05,-6.392769191576087e-05,-1.970374065896739e-05,-0.0001409912109375,-0.00013880190641983695,-3.327742866847826e-05,-1.663871433423913e-05
5.604619565217391e-05,-1.5762992527173912e-05,-6.436555281929347e-05,-1.4011548913043478e-05,-0.00010245945142663043,-0.00011997388756793478,-2.1893045176630434e-05,-1.926587975543478e-05
6.392769191576087e-05,-3.940748131793478e-06,-4.991614300271739e-05,-3.5028872282608694e-06,-5.998694378396739e-05,-8.976148522418478e-05,-1.0508661684782609e-05,-1.2260105298913043e-05
6.348983101222826e-05,3.5028872282608694e-06,-3.50288722826087e-05,4.378609035326087e-06,-3.590459408967391e-05,-6.699271824048912e-05,-5.254330842391304e-06,-2.627165421195652e-06
5.7359778362771735e-05,3.065026324728261e-06,-1.7952297044836957e-05,6.56791355298913e-06,7.005774456521739e-06,-2.4520210597826086e-05,4.378609035326087e-06,-4.378609035326087e-07
4.247250764266304e-05,1.313582710597826e-06,5.254330842391304e-06,1.1822244395380435e-05,7.969068444293477e-05,4.685111667798913e-05,1.7076575237771737e-05,4.378609035326087e-07
1.8828018851902173e-05,3.065026324728261e-06,3.1525985054347824e-05,2.1017323369565217e-05,0.00012829324473505435,0.00010289731233016304,2.364448879076087e-05,8.757218070652174e-06
-4.378609035326087e-06,2.1893045176630435e-06,5.1229725713315214e-05,2.7585236922554347e-05,0.00014493195906929346,0.00012829324473505435,2.8460958729619564e-05,1.663871433423913e-05
-2.714737601902174e-05,-5.6921917459239125e-06,6.04248046875e-05,3.283956776494565e-05,0.00016989003057065217,0.00015719206436820652,3.5466733186141305e-05,1.5762992527173912e-05
-5.385689113451087e-05,-1.620085343070652e-05,6.173838739809782e-05,3.8093898607336954e-05,0.00017733366593070652,0.00017339291779891304,3.896962041440217e-05,1.2260105298913043e-05
-7.443635360054348e-05,-2.1017323369565217e-05,5.298116932744565e-05,3.283956776494565e-05,0.00011034094769021739,0.00012785538383152173,2.977454144021739e-05,9.195078974184782e-06
-7.180918817934783e-05,-1.4011548913043478e-05,2.8460958729619564e-05,1.1822244395380435e-05,-2.1893045176630435e-06,3.240170686141304e-05,8.757218070652174e-06,4.378609035326087e-06
-5.254330842391304e-05,-1.7514436141304347e-06,-6.130052649456522e-06,-1.4011548913043478e-05,-8.888576341711956e-05,-5.954908288043478e-05,-8.757218070652174e-06,0.0
-3.021240234375e-05,7.005774456521739e-06,-3.240170686141304e-05,-2.977454144021739e-05,-0.00013004468834918478,-0.00011909816576086957,-1.4887270720108696e-05,-1.7514436141304347e-06
-2.1893045176630435e-06,1.2697966202445651e-05,-4.378609035326087e-05,-3.1525985054347824e-05,-0.00014361837635869565,-0.00014274265455163044,-1.8390157948369565e-05,-5.254330842391304e-06
3.065026324728261e-05,1.7076575237771737e-05,-4.904042119565217e-05,-3.021240234375e-05,-0.00013354757557744565,-0.00013923976732336957,-2.320662788722826e-05,-8.757218070652174e-06
5.385689113451087e-05,1.5325131623641304e-05,-4.8602560292119564e-05,-3.065026324728261e-05,-0.00010289731233016304,-0.00011997388756793478,-2.276876698369565e-05,-1.0508661684782609e-05
6.04248046875e-05,1.5762992527173912e-05,-3.678031589673913e-05,-2.4520210597826086e-05,-6.56791355298913e-05,-8.757218070652174e-05,-1.5762992527173912e-05,-7.005774456521739e-06
6.130052649456522e-05,3.327742866847826e-05,-1.5325131623641304e-05,-8.757218070652174e-06,-2.5395932404891303e-05,-4.509967306385869e-05,-7.881496263586956e-06,2.1893045176630435e-06
5.823550016983695e-05,5.035400390625e-05,7.881496263586956e-06,6.130052649456522e-06,2.057946246603261e-05,-4.378609035326087e-07,1.7514436141304347e-06,1.0508661684782609e-05
4.509967306385869e-05,4.2034646739130435e-05,2.8460958729619564e-05,1.1822244395380435e-05,6.743057914402173e-05,4.334822944972826e-05,1.1384383491847825e-05,1.5325131623641304e-05
2.583379330842391e-05,2.4082349694293478e-05,4.247250764266304e-05,1.7076575237771737e-05,0.00010377303413722825,8.450715438179348e-05,1.926587975543478e-05,2.1017323369565217e-05
6.56791355298913e-06,1.751443614130435e-05,5.341903023097826e-05,3.240170686141304e-05,0.00013310971467391303,0.00012347677479619565,2.7585236922554347e-05,2.5395932404891303e-05
-1.751443614130435e-05,9.63293987771739e-06,6.830630095108695e-05,4.772683848505435e-05,0.00016332211701766304,0.00016288425611413044,3.634245499320652e-05,2.583379330842391e-05
-4.904042119565217e-05,-4.378609035326087e-06,8.100426715353261e-05,4.904042119565217e-05,0.00016507356063179347,0.00017908510954483696,4.2034646739130435e-05,2.1893045176630434e-05
-7.049560546875e-05,-7.443635360054348e-06,7.268490998641304e-05,3.459101137907609e-05,9.983228600543478e-05,0.00013310971467391303,3.327742866847826e-05,1.1384383491847825e-05
-6.655485733695651e-05,-3.065026324728261e-06,4.378609035326087e-05,1.2697966202445651e-05,-2.1893045176630435e-06,3.984534222146739e-05,1.0070800781249999e-05,3.5028872282608694e-06
-4.4223951256793476e-05,-6.56791355298913e-06,1.0946522588315217e-05,-3.940748131793478e-06,-7.531207540760869e-05,-3.984534222146739e-05,-1.0070800781249999e-05,3.065026324728261e-06
-1.8390157948369565e-05,-2.057946246603261e-05,-1.8390157948369565e-05,-9.195078974184782e-06,-0.00011296811311141304,-8.888576341711956e-05,-1.970374065896739e-05,-2.1893045176630435e-06
5.6921917459239125e-06,-3.721817680027174e-05,-5.1229725713315214e-05,-1.0946522588315217e-05,-0.00014274265455163044,-0.00013048254925271738,-2.977454144021739e-05,-1.8390157948369565e-05
2.4082349694293478e-05,-5.035400390625e-05,-8.144212805706522e-05,-1.8390157948369565e-05,-0.0001462455417798913,-0.00015456489894701087,-4.072106402853261e-05,-3.196384595788043e-05
3.3715289572010865e-05,-5.867336107336956e-05,-9.676725968070652e-05,-2.364448879076087e-05,-0.00010771378226902174,-0.00013705046280570652,-4.2034646739130435e-05,-3.8093898607336954e-05
3.678031589673913e-05,-6.130052649456522e-05,-0.0001011458687160326,-2.057946246603261e-05,-6.61169964334239e-05,-0.00010027014690896739,-3.459101137907609e-05,-3.853175951086956e-05
3.853175951086956e-05,-4.904042119565217e-05,-9.54536769701087e-05,-1.7952297044836957e-05,-4.2034646739130435e-05,-6.743057914402173e-05,-2.2330906080163042e-05,-3.196384595788043e-05
3.8093898607336954e-05,-1.926587975543478e-05,-6.61169964334239e-05,-1.0508661684782609e-05,3.065026324728261e-06,-1.8828018851902173e-05,-4.378609035326087e-07,-1.663871433423913e-05
3.1525985054347824e-05,1.2260105298913043e-05,-1.8390157948369565e-05,8.319357167119564e-06,7.750137992527173e-05,4.8602560292119564e-05,2.583379330842391e-05,2.1893045176630435e-06
1.8390157948369565e-05,2.714737601902174e-05,1.7952297044836957e-05,2.4520210597826086e-05,0.00012960682744565216,0.00010245945142663043,4.2034646739130435e-05,1.8828018851902173e-05
-4.378609035326087e-07,2.627165421195652e-05,3.8093898607336954e-05,2.933668053668478e-05,0.00015106201171875,0.0001322339928668478,4.8602560292119564e-05,2.364448879076087e-05
-2.627165421195652e-05,2.1455184273097826e-05,6.086266559103261e-05,3.327742866847826e-05,0.00017426863960597825,0.00015981922978940217,5.429475203804348e-05,1.926587975543478e-05
-5.298116932744565e-05,2.0141601562499998e-05,8.056640624999999e-05,3.459101137907609e-05,0.0001755822223165761,0.0001707657523777174,5.341903023097826e-05,1.7076575237771737e-05
-6.874416185461957e-05,1.8390157948369565e-05,7.487421450407608e-05,2.1455184273097826e-05,0.00010990308678668478,0.00013004468834918478,3.7656037703804346e-05,1.751443614130435e-05
-6.786844004755434e-05,1.0508661684782609e-05,4.55375339673913e-05,2.1893045176630435e-06,3.940748131793478e-06,4.509967306385869e-05,1.2260105298913043e-05,1.2260105298913043e-05
-4.991614300271739e-05,3.940748131793478e-06,1.4011548913043478e-05,-1.0946522588315217e-05,-8.187998896059783e-05,-3.896962041440217e-05,-1.0070800781249999e-05,8.757218070652174e-07
-1.8828018851902173e-05,3.940748131793478e-06,-1.0946522588315217e-05,-2.0141601562499998e-05,-0.00012697966202445651,-9.414009425951087e-05,-2.4958071501358695e-05,-1.2260105298913043e-05
1.357368800951087e-05,2.1893045176630435e-06,-3.1088124150815216e-05,-2.4520210597826086e-05,-0.00014274265455163044,-0.00012435249660326086,-2.977454144021739e-05,-1.926587975543478e-05
